# FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8-0,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8-1
3.842735042735042727e-04,7.429548229548228744e-04,7.109157509157508102e-04,4.421001221001221262e-04,4.092796092796092641e-04,4.530402930402930260e-04,4.452258852258852095e-04,3.510622710622710659e-04,5.518925518925518487e-04,3.334798534798534921e-04,2.932356532356532124e-04,3.561416361416360897e-04,6.898168498168498084e-04,6.894261294261294637e-04,5.542368742368741340e-04,3.733333333333333187e-04,3.979487179487179111e-04,4.936752136752136505e-04,7.113064713064712634e-04,4.639804639804639801e-04,5.831501831501831150e-04,4.362393162393161960e-04,5.542368742368741340e-04
3.745054945054944614e-04,6.698901098901098410e-04,6.085470085470085595e-04,3.303540903540903547e-04,2.506471306471306473e-04,3.041758241758241665e-04,2.713553113553113585e-04,2.674481074481074774e-04,6.304273504273504676e-04,3.307448107448107536e-04,2.088400488400488260e-04,2.549450549450549275e-04,6.765323565323564606e-04,2.768253968253967814e-04,3.284004884004884141e-04,2.119658119658119364e-04,3.397313797313797129e-04,1.850061050061050044e-04,6.081562881562881063e-04,6.616849816849817338e-04,2.994871794871794874e-04,2.768253968253967814e-04,3.284004884004884141e-04
4.378021978021977376e-04,1.006691086691086697e-03,7.855433455433455479e-04,7.894505494505494290e-04,3.956043956043956257e-04,4.374114774114773929e-04,3.264468864468864193e-04,8.050793650793650622e-04,7.261538461538462070e-04,3.432478632478631951e-04,3.940415140415140299e-04,2.819047619047619136e-04,9.637118437118436789e-04,5.960439560439560096e-04,4.374114774114773929e-04,2.690109890109890190e-04,3.565323565323564887e-04,4.538217338217337697e-04,7.859340659340660010e-04,5.800244200244200317e-04,2.869841269841269917e-04,4.589010989010989020e-04,4.374114774114773929e-04
3.076923076923076487e-04,7.265445665445665517e-04,5.983882783882784034e-04,3.553601953601953460e-04,3.162881562881562632e-04,3.229304029304028829e-04,2.279853479853479685e-04,2.881562881562881344e-04,5.335286935286935855e-04,2.494749694749694505e-04,2.100122100122099958e-04,3.506715506715506669e-04,7.136507936507935487e-04,7.128693528693528592e-04,3.885714285714285529e-04,2.357997557997557850e-04,2.740903540903540971e-04,2.158730158730158717e-04,5.987789987789987481e-04,4.444444444444444115e-04,3.299633699633699557e-04,1.900854700854700825e-04,3.885714285714285529e-04
2.193894993894993811e-04,3.198046398046397996e-04,1.951648351648351334e-04,3.752869352869352593e-04,3.412942612942612545e-04,3.811477411477411353e-04,2.272039072039071705e-04,2.889377289377289323e-04,5.503296703296702529e-04,2.174358974358974134e-04,2.256410256410256289e-04,2.260317460317460008e-04,6.343345543345543487e-04,2.123565323565323624e-04,2.361904761904761840e-04,1.783638583638583576e-04,2.889377289377289323e-04,2.776068376068375793e-04,1.947741147741147616e-04,2.662759462759462805e-04,2.588522588522588087e-04,1.428083028083028112e-04,2.361904761904761840e-04
4.073260073260072693e-04,4.737484737484737372e-04,2.963614163614163499e-04,5.464224664224663717e-04,3.635653235653235615e-04,3.803663003663003373e-04,2.713553113553113585e-04,3.569230769230768876e-04,5.569719169719168726e-04,4.190476190476190212e-04,3.330891330891330932e-04,2.701831501831501617e-04,5.667399267399267923e-04,4.905494505494505672e-04,4.206105006105005629e-04,2.846398046398046521e-04,3.475457875457875294e-04,2.252503052503052299e-04,2.959706959706960051e-04,3.076923076923076487e-04,4.471794871794871500e-04,3.631746031746031626e-04,4.206105006105005629e-04
5.612698412698413153e-04,6.065934065934066189e-04,4.827350427350426965e-04,4.194383394383394202e-04,7.558485958485958774e-04,4.725763125763125946e-04,2.561172161172161244e-04,3.244932844932844787e-04,5.569719169719168726e-04,3.776312576312576530e-04,3.928693528693528872e-04,5.585347985347984684e-04,1.046153846153846179e-03,7.480341880341880067e-04,5.811965811965811744e-04,5.030525030525030087e-04,3.518437118437118096e-04,8.265689865689865171e-04,4.823443223443222975e-04,7.757753357753357365e-04,6.925518925518925470e-04,5.257142857142856063e-04,5.811965811965811744e-04
6.605128205128204828e-04,1.081318681318681110e-03,1.105543345543345303e-03,8.003907203907203831e-04,8.394627594627594117e-04,5.487667887667887654e-04,4.163125763125762827e-04,3.338705738705738369e-04,7.871062271062271437e-04,3.948229548229548278e-04,3.452014652014651899e-04,3.666910866910866990e-04,1.291135531135530852e-03,8.289133089133089109e-04,7.288888888888888371e-04,9.215140415140414586e-04,3.452014652014651899e-04,5.729914529914529589e-04,1.105934065934065973e-03,7.378754578754578505e-04,7.859340659340660010e-04,6.995848595848596198e-04,7.288888888888888371e-04
6.788766788766788544e-04,5.139926739926739627e-04,4.991452991452991275e-04,4.659340659340659207e-04,7.507692307692306367e-04,4.780463980463980174e-04,2.291575091575091653e-04,2.768253968253967814e-04,6.945054945054944875e-04,4.448351648351648105e-04,3.112087912087911851e-04,2.776068376068375793e-04,9.207326007326007691e-04,8.890842490842490497e-04,7.789010989010988198e-04,6.878632478632477594e-04,3.510622710622710659e-04,6.101098901098900469e-04,4.995360195360194723e-04,9.789499389499388589e-04,7.472527472527472087e-04,5.944810744810745222e-04,7.789010989010988198e-04
8.171916971916971589e-04,1.448986568986569213e-03,7.202930402930401684e-04,6.054212454212453678e-04,6.886446886446886658e-04,1.098510378510378230e-03,5.733821733821734120e-04,5.854945054945054003e-04,8.246153846153845765e-04,7.089621489621488696e-04,4.155311355311355390e-04,5.382173382173382646e-04,1.466568986568986353e-03,1.355995115995116103e-03,8.464957264957263762e-04,6.308180708180708123e-04,8.058608058608057517e-04,8.191452991452992079e-04,7.199023199023198236e-04,6.913797313797314043e-04,8.183638583638584100e-04,6.507448107448106714e-04,8.464957264957263762e-04
1.373186813186813224e-03,1.414603174603174321e-03,7.964835164835165019e-04,7.183394383394382278e-04,1.061391941391941467e-03,1.238388278388278130e-03,3.674725274725274427e-04,5.968253968253968075e-04,6.925518925518925470e-04,7.769474969474968792e-04,3.803663003663003373e-04,4.354578754578754523e-04,9.547252747252746655e-04,7.367032967032967079e-04,8.601709401709401771e-04,4.854700854700854350e-04,9.469108669108669031e-04,4.565567765567765625e-04,7.968742368742368467e-04,7.867155067155066905e-04,8.781440781440780956e-04,6.093284493284492490e-04,8.601709401709401771e-04
7.914041514041513696e-04,6.405860805860805153e-04,4.788278388278388153e-04,6.784859584859584012e-04,7.398290598290597911e-04,8.715018315018314759e-04,3.748962148962148603e-04,4.987545787545786743e-04,7.128693528693528592e-04,5.108669108669108795e-04,3.530158730158730065e-04,3.401221001221001118e-04,1.166886446886446693e-03,1.323565323565323477e-03,4.823443223443222975e-04,3.819291819291819332e-04,6.105006105006105001e-04,4.366300366300365950e-04,4.784371184371184163e-04,6.460561660561659923e-04,5.765079365079364953e-04,4.495238095238094896e-04,4.823443223443222975e-04
6.550427350427350057e-04,7.234188034188034685e-04,4.581196581196581041e-04,4.651526251526251227e-04,8.429792429792429482e-04,1.022319902319902222e-03,3.979487179487179111e-04,5.210256410256409272e-04,7.367032967032967079e-04,5.311843711843711917e-04,3.112087912087911851e-04,3.334798534798534921e-04,5.952625152625153201e-04,4.866422466422465776e-04,4.038095238095237871e-04,3.053479853479853091e-04,5.909645909645908773e-04,2.600244200244200055e-04,4.577289377289377051e-04,5.737728937728937568e-04,6.745787545787545201e-04,2.721367521367521023e-04,4.038095238095237871e-04
5.792429792429792338e-04,6.855189255189254741e-04,7.773382173382172239e-04,6.077655677655677616e-04,7.128693528693528592e-04,8.605616605616605219e-04,3.295726495726495568e-04,5.483760683760683123e-04,4.885958485958486266e-04,4.573382173382173604e-04,3.705982905982905802e-04,3.108180708180707861e-04,5.585347985347984684e-04,6.780952380952380565e-04,3.342612942612942359e-04,3.373870573870573733e-04,4.788278388278388153e-04,2.619780219780219461e-04,7.769474969474968792e-04,5.972161172161172607e-04,5.952625152625153201e-04,4.186568986568986223e-04,3.342612942612942359e-04
6.151892551892551792e-04,1.035995115995115914e-03,8.425885225885224950e-04,6.632478632478632213e-04,7.710866910866910574e-04,7.355311355311354568e-04,4.229548229548229024e-04,5.085225885225884857e-04,4.991452991452991275e-04,5.253235653235652615e-04,6.081562881562881063e-04,3.530158730158730065e-04,1.091086691086691138e-03,1.155946275946275739e-03,5.198534798534797845e-04,3.225396825396825381e-04,4.956288156288155911e-04,3.670818070818070438e-04,8.421978021978021502e-04,5.663492063492063392e-04,4.858608058608058339e-04,4.440537240537240668e-04,5.198534798534797845e-04
6.108913308913308448e-04,5.897924297924297347e-04,4.338949938949938565e-04,4.682783882783882602e-04,6.362881562881562893e-04,7.605372405372405565e-04,2.842490842490842532e-04,5.237606837606836657e-04,7.417826617826617317e-04,4.323321123321123148e-04,2.545543345543345285e-04,3.725518925518925208e-04,8.257875457875457192e-04,5.257142857142856063e-04,4.042002442002441860e-04,2.858119658119657948e-04,4.354578754578754523e-04,2.502564102564102484e-04,4.335042735042734575e-04,4.932844932844933057e-04,4.698412698412698018e-04,3.756776556776556582e-04,4.042002442002441860e-04
8.500122100122100210e-04,8.976800976800976099e-04,9.113553113553113025e-04,5.628327228327228027e-04,5.815873015873015191e-04,5.503296703296702529e-04,3.530158730158730065e-04,4.854700854700854350e-04,5.643956043956043986e-04,6.304273504273504676e-04,6.706715506715506389e-04,5.128205128205128201e-04,1.007472527472527387e-03,1.531819291819291624e-03,1.018021978021978104e-03,7.019291819291819052e-04,3.799755799755799926e-04,7.644444444444444377e-04,9.117460317460316472e-04,1.012551892551892627e-03,1.076630036630036539e-03,6.749694749694749732e-04,1.018021978021978104e-03
7.159951159951159425e-04,9.699633699633698454e-04,1.143052503052503169e-03,6.593406593406593401e-04,6.718437118437117815e-04,5.186813186813186418e-04,3.459829059829059878e-04,4.694505494505494029e-04,5.120390720390720221e-04,5.053968253968254025e-04,4.081074481074481214e-04,4.542124542124541687e-04,1.171575091575091264e-03,1.150085470085470242e-03,1.037557997557997510e-03,8.500122100122100210e-04,3.791941391941391947e-04,7.304517704517704329e-04,1.143443223443223406e-03,8.042979242979242643e-04,7.089621489621488696e-04,7.820268620268619030e-04,1.037557997557997510e-03
9.148717948717948389e-04,1.347008547008546765e-03,1.179389499389499026e-03,5.643956043956043986e-04,7.042735042735041905e-04,5.686935286935287329e-04,3.455921855921855889e-04,4.303785103785103742e-04,7.523321123321122326e-04,4.729670329670329935e-04,3.280097680097679609e-04,5.163369963369962481e-04,1.243467643467643371e-03,1.625201465201464969e-03,1.437264957264956919e-03,8.191452991452992079e-04,5.007081807081806149e-04,8.879120879120879070e-04,1.178998778998779006e-03,8.476678876678876273e-04,9.179975579975580306e-04,1.035213675213675225e-03,1.437264957264956919e-03
8.918192918192917882e-04,1.433357753357753037e-03,1.364200244200243885e-03,6.237851037851037395e-04,7.363125763125762547e-04,5.788522588522587806e-04,4.600732600732600447e-04,4.284249084249084336e-04,7.195115995115993705e-04,4.100610500610500620e-04,3.276190476190475620e-04,7.187301587301586810e-04,9.176068376068375774e-04,1.222368742368742369e-03,1.316141636141636385e-03,7.937484737484737634e-04,4.092796092796092641e-04,9.570695970695970592e-04,1.364590964590964555e-03,7.687423687423686636e-04,8.085958485958484902e-04,1.152039072039071858e-03,1.316141636141636385e-03
8.472771672771671741e-04,1.642002442002441854e-03,1.561123321123321058e-03,8.715018315018314759e-04,6.523076923076922672e-04,1.036776556776556821e-03,8.652503052503052010e-04,8.007814407814407278e-04,1.038730158730158436e-03,4.780463980463980174e-04,6.694993894993894962e-04,7.488156288156286962e-04,1.398974358974358796e-03,1.433357753357753037e-03,1.440781440781440780e-03,7.585836385836386159e-04,4.729670329670329935e-04,9.250305250305249950e-04,1.560732600732600388e-03,1.074285714285714254e-03,9.027594627594627422e-04,9.598046398046397977e-04,1.440781440781440780e-03
8.421978021978021502e-04,6.136263736263735833e-04,5.186813186813186418e-04,8.058608058608057517e-04,6.624664224664224233e-04,5.550183150183149320e-04,3.162881562881562632e-04,3.991208791208791080e-04,8.547008547008547001e-04,5.307936507936508470e-04,2.490842490842490515e-04,3.717704517704517229e-04,1.227838827838827846e-03,1.105934065934065973e-03,7.714774114774114021e-04,8.418070818070816971e-04,4.069352869352868703e-04,7.320146520146520288e-04,5.190720390720389866e-04,5.640048840048840538e-04,5.858852258852258535e-04,6.245665445665446458e-04,7.714774114774114021e-04
7.128693528693528592e-04,6.909890109890109511e-04,5.972161172161172607e-04,6.026862026862026293e-04,8.453235653235652335e-04,6.437118437118437069e-04,3.115995115995115841e-04,4.069352869352868703e-04,7.214652014652015279e-04,5.382173382173382646e-04,2.756532356532356387e-04,6.405860805860805153e-04,1.228620268620268536e-03,1.495091575091575097e-03,9.914529914529914088e-04,7.929670329670329655e-04,4.147496947496947411e-04,7.261538461538462070e-04,5.976068376068376055e-04,5.780708180708180911e-04,6.280830280830280738e-04,7.175579975579974299e-04,9.914529914529914088e-04
6.749694749694749732e-04,5.272771672771672021e-04,4.839072039072038933e-04,6.976312576312575708e-04,6.843467643467642230e-04,7.253724053724054091e-04,2.822954822954823126e-04,4.874236874236873756e-04,1.224713064713064655e-03,4.815628815628815538e-04,2.572893772893772670e-04,2.990964590964590884e-04,1.404444444444444273e-03,1.279804639804639878e-03,5.976068376068376055e-04,7.023199023199022499e-04,7.917948717948718228e-04,1.080927960927961090e-03,4.835164835164834944e-04,1.069987789987790136e-03,1.085616605616605661e-03,4.565567765567765625e-04,5.976068376068376055e-04
8.875213675213675622e-04,1.510720390720390622e-03,1.552918192918192625e-03,7.410012210012209338e-04,8.777533577533576424e-04,5.632234432234432559e-04,4.522588522588522281e-04,5.436874236874236332e-04,7.245909645909646112e-04,4.913308913308913652e-04,3.936507936507936309e-04,4.206105006105005629e-04,1.158290598290598024e-03,1.533772893772893890e-03,1.462661782661782471e-03,7.089621489621488696e-04,4.428815628815628699e-04,1.057484737484737586e-03,1.552527472527472606e-03,9.801221001221002184e-04,7.937484737484737634e-04,9.492551892551892969e-04,1.462661782661782471e-03
9.086202686202685640e-04,1.484542124542124380e-03,1.082490842490842469e-03,7.546764346764347348e-04,8.058608058608057517e-04,1.080927960927961090e-03,9.234676434676433992e-04,3.971672771672771674e-04,5.651770451770451965e-04,4.585103785103785030e-04,6.991941391941391666e-04,4.663247863247863196e-04,9.867643467643468381e-04,1.258315018315018206e-03,1.161416361416361216e-03,1.278241758241758282e-03,4.381929181929181366e-04,5.366544566544566687e-04,1.082100122100122016e-03,9.136996336996336962e-04,8.109401709401708840e-04,9.703540903540902986e-04,1.161416361416361216e-03
4.249084249084248972e-04,5.581440781440780152e-04,6.261294261294261332e-04,6.507448107448106714e-04,5.358730158730158708e-04,5.210256410256409272e-04,2.834676434676434553e-04,4.096703296703296630e-04,6.464468864468864455e-04,3.264468864468864193e-04,3.483272283272283274e-04,4.612454212454212416e-04,7.953113553113552508e-04,1.062173382173382374e-03,7.257631257631257538e-04,7.445177045177044702e-04,3.666910866910866990e-04,6.147985347985347260e-04,6.265201465201465864e-04,4.854700854700854350e-04,5.780708180708180911e-04,6.054212454212453678e-04,7.257631257631257538e-04
7.660073260073260335e-04,6.327716727716727529e-04,8.961172161172161225e-04,7.245909645909646112e-04,8.082051282051281454e-04,5.218070818070817251e-04,3.080830280830280476e-04,6.503540903540903266e-04,5.155555555555555586e-04,5.511111111111110508e-04,2.760439560439560376e-04,3.350427350427350338e-04,1.345836385836385839e-03,1.621294261294261088e-03,1.152039072039071858e-03,6.937240537240536896e-04,4.725763125763125946e-04,1.982905982905982980e-04,8.965079365079364673e-04,6.261294261294261332e-04,7.820268620268619030e-04,7.339682539682539694e-04,1.152039072039071858e-03
5.757264957264956974e-04,7.124786324786324060e-04,6.245665445665446458e-04,6.847374847374846762e-04,6.206593406593405478e-04,5.042246642246642598e-04,2.979242979242979457e-04,4.624175824175823842e-04,5.749450549450548995e-04,3.366056166056165754e-04,2.346275946275946152e-04,4.667155067155066644e-04,8.695482295482295353e-04,8.863492063492063111e-04,6.300366300366300144e-04,7.234188034188034685e-04,4.342857142857142554e-04,7.495970695970694941e-04,6.249572649572649906e-04,4.839072039072038933e-04,8.441514041514040908e-04,5.765079365079364953e-04,6.300366300366300144e-04
